Time,x1,x2,y1,y2
241,0.004210241229000951,0.18263162647200962,-3.0850605860976414,-2.9726616472461918
242,-0.0056850400565175725,0.1842808400186297,-3.0236083715512887,-2.997371892173412
243,0.014507936525412143,0.1809153439236134,-2.9580006215122294,-3.022774726349011
244,0.06734520542911225,0.17210913244482323,-2.905099666478473,-3.0460597613583
245,0.14178413391630862,0.15970264437089324,-2.881263792061585,-3.064500616267616
246,0.21943022563751002,0.14676162909160895,-2.890224751243054,-3.077475332247075
247,0.2870591789561432,0.1354901368784411,-2.9249976164614564,-3.086148063889566
248,0.33905173329295724,0.12682471116071614,-2.9763953323587513,-3.092049987087199
249,0.3742540492231327,0.12095765850912463,-3.036943010434369,-3.096426916589338
250,0.3933933010970126,0.11776778319868038,-3.1012629246330223,-3.1001751400713395
251,0.39782947198766744,0.11702842138400445,-3.1655248116046444,-3.1039330347578407
252,0.38906336964085647,0.11848943844095021,-3.2268908708528143,-3.1081735673979676
253,0.36858093436767253,0.12190317765114729,-3.2831162595078127,-3.1132708784697876
254,0.33784156005836535,0.1270264066996966,-3.332279423574495,-3.119545226972304
255,0.2983366446982541,0.13361055925585721,-3.372597254165296,-3.127293797719937
256,0.251699338052883,0.141383443692198,-3.402293814722902,-3.136812580138732
257,0.1998760366741989,0.1500206605835845,-3.419509995256161,-3.1484114258936993
258,0.14539372226304928,0.15910104631345554,-3.422267261113753,-3.162420090759866
259,0.09178045989331796,0.16803659003650842,-3.408550070467479,-3.179174498375068
260,0.044198330374539005,0.17596694495165824,-3.376691458987826,-3.198952476127395
261,0.01020513930379872,0.18163247679346198,-3.326503110145003,-3.2217854101051273
262,-0.00016578323805712704,0.1833609638827585,-3.2618849179277634,-3.2470233179771864
263,0.02230311521724831,0.17961614747573515,-3.194607427871026,-3.272704442155568
264,0.07720690820212556,0.17046551531695062,-3.1434320266560536,-3.2957018848618955
265,0.15040862551251716,0.1582652291057006,-3.122132927786845,-3.3137199438468463
266,0.22485514225320738,0.1458574763228557,-3.1311888551850955,-3.326678831790185
267,0.28988792490702675,0.13501867922023666,-3.163540289288967,-3.335755135284862
268,0.34099684327315255,0.12650052616420676,-3.21137508248934,-3.3422508789316336
269,0.37700322908036654,0.12049946186652066,-3.268424747085101,-3.347210810680074
270,0.39817967334765597,0.11697005449070708,-3.330029482079887,-3.3514115640291218
271,0.40535245815481147,0.1157745903568816,-3.392699000688345,-3.3554348534426617
272,0.3995287164669184,0.11674521397096173,-3.4536960693935117,-3.3597368845065865
273,0.38176702262096085,0.11970549627688677,-3.5107265691719536,-3.3647000103912448
274,0.35316364221249363,0.12447272634217134,-3.5617158380906484,-3.370670008085271
275,0.314906398279883,0.13084893366053707,-3.6046403775350226,-3.3779841273575633
276,0.26838939068346973,0.13860176825539658,-3.6373934900108615,-3.386993484456951
277,0.21541031732735083,0.147431613809576,-3.65767930189325,-3.3980807249873632
278,0.15850191710044553,0.15691634717516942,-3.662959713391862,-3.4116688655802725
279,0.10148191106667866,0.1664196815085622,-3.6505521520172137,-3.4282050016503316
280,0.050298201715601655,0.1749502997287433,-3.618161090635384,-3.4480717210529694
281,0.013962823345272265,0.18100619612024982,-3.565509293204008,-3.47131522979522
282,0.004084389037542414,0.1826526018372401,-3.4979386933967223,-3.4970452055986647
283,0.02923535711064269,0.17846077382751285,-3.430192819708885,-3.522804393715518
284,0.0851558127299865,0.1691406978964165,-3.381542960196983,-3.545380912804913
